,sensor [GSS 100%],
,CO2,
04/19/23 18:30:20.259,"61300",
04/19/23 18:30:22.255,"61400",
04/19/23 18:30:24.263,"61400",
04/19/23 18:30:26.260,"61300",
04/19/23 18:30:28.262,"61300",
04/19/23 18:30:30.257,"61300",
04/19/23 18:30:32.257,"61300",
04/19/23 18:30:34.261,"61300",
04/19/23 18:30:36.260,"61200",
04/19/23 18:30:38.264,"61300",
04/19/23 18:30:40.249,"61200",
04/19/23 18:30:42.263,"61100",
04/19/23 18:30:44.258,"60900",
04/19/23 18:30:46.251,"60800",
04/19/23 18:30:48.257,"60800",
04/19/23 18:30:50.252,"60700",
04/19/23 18:30:52.261,"60700",
04/19/23 18:30:54.252,"60500",
04/19/23 18:30:56.260,"60500",
04/19/23 18:30:58.263,"60300",
04/19/23 18:31:00.250,"60000",
04/19/23 18:31:02.256,"59900",
04/19/23 18:31:04.262,"59700",
04/19/23 18:31:06.255,"59600",
04/19/23 18:31:08.252,"59500",
04/19/23 18:31:10.263,"59300",
04/19/23 18:31:12.260,"59200",
04/19/23 18:31:14.255,"58900",
04/19/23 18:31:16.264,"58700",
04/19/23 18:31:18.250,"58400",
04/19/23 18:31:20.254,"58200",
04/19/23 18:31:22.257,"58000",
04/19/23 18:31:24.258,"57800",
04/19/23 18:31:26.256,"57700",
04/19/23 18:31:28.260,"57500",
04/19/23 18:31:30.259,"57400",
04/19/23 18:31:32.259,"56900",
04/19/23 18:31:34.255,"56700",
04/19/23 18:31:36.250,"56500",
04/19/23 18:31:38.257,"56300",
04/19/23 18:31:40.259,"56100",
04/19/23 18:31:42.254,"55800",
04/19/23 18:31:44.257,"55500",
04/19/23 18:31:46.260,"55300",
04/19/23 18:31:48.257,"55100",
04/19/23 18:31:50.252,"54900",
04/19/23 18:31:52.260,"54600",
04/19/23 18:31:54.260,"54300",
04/19/23 18:31:56.259,"54200",
04/19/23 18:31:58.251,"54000",
04/19/23 18:32:00.254,"53700",
04/19/23 18:32:02.256,"53500",
04/19/23 18:32:04.254,"53300",
04/19/23 18:32:06.253,"53100",
04/19/23 18:32:08.263,"52900",
04/19/23 18:32:10.264,"52700",
04/19/23 18:32:12.260,"52500",
04/19/23 18:32:14.257,"52300",
04/19/23 18:32:16.251,"52100",
04/19/23 18:32:18.259,"52000",
04/19/23 18:32:20.254,"51800",
04/19/23 18:32:22.261,"51700",
04/19/23 18:32:24.251,"51600",
04/19/23 18:32:26.254,"51400",
04/19/23 18:32:28.261,"51200",
04/19/23 18:32:30.255,"51200",
04/19/23 18:32:32.254,"51200",
04/19/23 18:32:34.264,"51100",
04/19/23 18:32:36.256,"50900",
04/19/23 18:32:38.265,"50900",
04/19/23 18:32:40.263,"50800",
04/19/23 18:32:42.252,"50800",
04/19/23 18:32:44.254,"50700",
04/19/23 18:32:46.254,"50600",
04/19/23 18:32:48.263,"50600",
04/19/23 18:32:50.257,"50500",
04/19/23 18:32:52.264,"50500",
04/19/23 18:32:54.256,"50500",
04/19/23 18:32:56.259,"50500",
04/19/23 18:32:58.257,"50400",
04/19/23 18:33:00.260,"50400",
04/19/23 18:33:02.264,"50400",
04/19/23 18:33:04.253,"50400",
04/19/23 18:33:06.264,"50500",
04/19/23 18:33:08.254,"50600",
04/19/23 18:33:10.265,"50700",
04/19/23 18:33:12.259,"50800",
04/19/23 18:33:14.258,"50900",
04/19/23 18:33:16.252,"51100",
04/19/23 18:33:18.252,"51100",
04/19/23 18:33:20.264,"51200",
04/19/23 18:33:22.256,"51300",
04/19/23 18:33:24.266,"51400",
04/19/23 18:33:26.261,"51500",
04/19/23 18:33:28.261,"51700",
04/19/23 18:33:30.252,"51900",
04/19/23 18:33:32.267,"52000",
04/19/23 18:33:34.254,"52300",
04/19/23 18:33:36.260,"52500",
04/19/23 18:33:38.256,"52700",
04/19/23 18:33:40.262,"52900",
04/19/23 18:33:42.264,"53100",
04/19/23 18:33:44.262,"53300",
04/19/23 18:33:46.254,"53500",
04/19/23 18:33:48.257,"53600",
04/19/23 18:33:50.254,"53900",
04/19/23 18:33:52.267,"54100",
04/19/23 18:33:54.262,"54200",
04/19/23 18:33:56.260,"54500",
04/19/23 18:33:58.260,"54700",
04/19/23 18:34:00.253,"54900",
04/19/23 18:34:02.267,"55000",
04/19/23 18:34:04.256,"55100",
04/19/23 18:34:06.264,"55500",
04/19/23 18:34:08.263,"55700",
04/19/23 18:34:10.258,"55900",
04/19/23 18:34:12.254,"56200",
04/19/23 18:34:14.266,"56300",
04/19/23 18:34:16.263,"56600",
04/19/23 18:34:18.262,"56800",
04/19/23 18:34:20.258,"57000",
04/19/23 18:34:22.269,"57200",
04/19/23 18:34:24.263,"57600",
04/19/23 18:34:26.262,"57800",
04/19/23 18:34:28.257,"58000",
04/19/23 18:34:30.257,"58200",
04/19/23 18:34:32.254,"58500",
04/19/23 18:34:34.255,"58700",
04/19/23 18:34:36.266,"58800",
04/19/23 18:34:38.265,"59200",
04/19/23 18:34:40.263,"59400",
04/19/23 18:34:42.257,"59600",
04/19/23 18:34:44.269,"59900",
04/19/23 18:34:46.261,"60000",
04/19/23 18:34:48.267,"60300",
04/19/23 18:34:50.254,"60700",
04/19/23 18:34:52.257,"60900",
04/19/23 18:34:54.254,"61200",
04/19/23 18:34:56.261,"61300",
04/19/23 18:34:58.254,"61700",
04/19/23 18:35:00.268,"62000",
04/19/23 18:35:02.262,"62300",
04/19/23 18:35:04.261,"62600",
04/19/23 18:35:06.269,"62800",
04/19/23 18:35:08.269,"63100",
04/19/23 18:35:10.269,"63400",
04/19/23 18:35:12.269,"63600",
04/19/23 18:35:14.255,"63700",
04/19/23 18:35:16.259,"63900",
04/19/23 18:35:18.262,"64300",
04/19/23 18:35:20.264,"64600",
04/19/23 18:35:22.267,"64800",
04/19/23 18:35:24.269,"65100",
04/19/23 18:35:26.259,"65200",
